product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
RayNeo Air 2s,RayNeo,screen_projection,349,4,Great but not perfect,"Everything I need comes in the box, no extra purchases required. No eye strain even after watching a full movie. The low blue light cert helps.",everything need comes box extra purchases required eye strain even watching full movie low blue light cert helps,2025-07-06,True,-0.4767,0.089,0.263,negative,AI语音|App体验|视觉疲劳,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,Best tech purchase this year,"Colors are vibrant and accurate. Great for watching movies. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera. No noticeable heat even after hours of use.",colors vibrant accurate great watching movies worth every penny replaced earbuds regular sunglasses pocket camera noticeable heat even hours use,2024-12-16,True,0.802,0.264,0.062,positive,佩戴舒适|电池续航|相机质量|发热问题|性价比,5
RayNeo Air 2s,RayNeo,screen_projection,349,5,Best tech purchase this year,"Compatible with Steam Deck, perfect for portable gaming. Turn-by-turn navigation on the HUD is a game changer for walking. Better than I expected for the price. A great entry into smart glasses.",compatible steam deck perfect portable gaming turnbyturn navigation hud game changer walking better expected price great entry smart glasses,2024-12-11,True,0.9246,0.349,0.0,positive,设备兼容|导航翻译|性价比,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right","Super lightweight, I forget I'm wearing them after a few minutes. The virtual screen feels like a 130-inch display, truly immersive.",super lightweight forget wearing minutes virtual screen feels like inch display truly immersive,2025-09-14,True,0.8126,0.369,0.075,positive,佩戴舒适|显示效果,2
RayNeo Air 2s,RayNeo,screen_projection,349,5,Worth every penny,The teleprompter feature is incredible for presentations. Display brightness is excellent even in bright daylight.,teleprompter feature incredible presentations display brightness excellent even bright daylight,2025-08-19,True,0.8481,0.434,0.0,positive,显示效果|导航翻译,2
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right",Turn-by-turn navigation on the HUD is a game changer for walking.,turnbyturn navigation hud game changer walking,2024-12-10,True,0.0,0.0,0.0,neutral,导航翻译,1
RayNeo Air 2s,RayNeo,screen_projection,349,4,Very happy with these,No noticeable heat even after hours of use.,noticeable heat even hours use,2025-02-08,True,-0.296,0.0,0.239,negative,电池续航|发热问题,2
RayNeo Air 2s,RayNeo,screen_projection,349,5,Best tech purchase this year,Dropped them once and not a scratch. Surprisingly durable. Nobody at work even realized they were smart glasses until I told them.,dropped scratch surprisingly durable nobody work even realized smart glasses told,2024-02-05,False,0.2052,0.12,0.084,positive,做工耐用,1
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right",Colors are vibrant and accurate. Great for watching movies. Setting up the glasses through the app took less than 5 minutes. For 349 dollars this is a solid value considering all the features.,colors vibrant accurate great watching movies setting glasses app took less minutes dollars solid value considering features,2025-05-31,False,0.8885,0.299,0.0,positive,App体验|性价比,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,Solid product overall,Love that they charge automatically when I put them in the case. Display brightness is excellent even in bright daylight.,love charge automatically put case display brightness excellent even bright daylight,2025-11-26,True,0.9246,0.472,0.0,positive,电池续航|显示效果,2
RayNeo Air 2s,RayNeo,screen_projection,349,2,Expected more for the price,The frames are front-heavy and keep sliding down my nose.,frames frontheavy keep sliding nose,2025-05-30,True,0.0,0.0,0.0,neutral,佩戴舒适,1
RayNeo Air 2s,RayNeo,screen_projection,349,1,Complete waste of money,Feels like cheap plastic for a 349 dollar product. The Nebula app doesn't support most Android phones. Very frustrating. Feels overpriced compared to what you get. Maybe in 2 generations.,feels like cheap plastic dollar product nebula app doesnt support android phones frustrating feels overpriced compared get maybe generations,2025-03-22,False,-0.4499,0.076,0.165,negative,做工耐用|App体验|设备兼容|性价比,4
RayNeo Air 2s,RayNeo,screen_projection,349,4,"Almost perfect, a few nitpicks",Regular updates show the company is committed to the product.,regular updates show company committed product,2025-10-21,True,0.2732,0.189,0.0,positive,软件更新,1
RayNeo Air 2s,RayNeo,screen_projection,349,4,Good value for the price,Rock solid Bluetooth connection. Never had a dropout. Got positive reactions everywhere. People think they look cool.,rock solid bluetooth connection never dropout got positive reactions everywhere people think look cool,2024-08-31,True,0.7579,0.366,0.0,positive,外观设计|蓝牙稳定,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,Good value for the price,"Compatible with Steam Deck, perfect for portable gaming. I use them mostly for audio and they easily last 6+ hours.",compatible steam deck perfect portable gaming use mostly audio easily last hours,2025-11-07,True,0.7269,0.264,0.0,positive,电池续航|音频质量|设备兼容,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,Impressed beyond belief,Finally smart glasses that don't make you look like a cyborg.,finally smart glasses dont make look like cyborg,2024-04-05,False,0.6369,0.394,0.0,positive,外观设计,1
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right","The virtual screen feels like a 130-inch display, truly immersive. The companion app is intuitive and well designed.",virtual screen feels like inch display truly immersive companion app intuitive well designed,2024-09-25,True,0.7579,0.349,0.0,positive,外观设计|显示效果|App体验,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,Best tech purchase this year,"Better than I expected for the price. A great entry into smart glasses. Battery lasts all day for my normal use — calls, music, a few photos.",better expected price great entry smart glasses battery lasts day normal use calls music photos,2024-03-01,True,0.8658,0.327,0.0,positive,电池续航|音频质量|相机质量|发热问题|性价比,5
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right","Love that I can swap between prescription and sunglass lenses. The virtual screen feels like a 130-inch display, truly immersive. Five microphones make a huge difference in noisy environments.",love swap prescription sunglass lenses virtual screen feels like inch display truly immersive five microphones make huge difference noisy environments,2025-01-12,True,0.8807,0.344,0.049,positive,音频质量|处方镜片|显示效果,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,My new favorite gadget,Plug and play with my Samsung phone. Just works via USB-C. Easy to get prescription lenses fitted at my local optician.,plug play samsung phone works via usbc easy get prescription lenses fitted local optician,2024-07-16,True,0.6486,0.218,0.0,positive,处方镜片|充电方式|设备兼容,3
RayNeo Air 2s,RayNeo,screen_projection,349,3,Mixed feelings,Wish there were more style options. Only a few frames available.,wish style options frames available,2025-03-16,False,0.4019,0.231,0.0,positive,外观设计|AI语音,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,"Almost perfect, a few nitpicks","Works great with my MacBook, full spatial display support. Display brightness is excellent even in bright daylight. Love the WhatsApp and Instagram integration.",works great macbook full spatial display support display brightness excellent even bright daylight love whatsapp instagram integration,2025-10-14,False,0.9648,0.543,0.0,positive,显示效果|App体验|第三方应用,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right","Setting up the glasses through the app took less than 5 minutes. USB-C charging is convenient, same cable as my phone. Super lightweight, I forget I'm wearing them after a few minutes.",setting glasses app took less minutes usbc charging convenient cable phone super lightweight forget wearing minutes,2025-12-04,True,0.4588,0.119,0.058,positive,佩戴舒适|电池续航|充电方式|App体验|设备兼容,5
RayNeo Air 2s,RayNeo,screen_projection,349,5,Impressed beyond belief,"They look like normal Ray-Bans, nobody notices they're smart glasses.",look like normal raybans nobody notices theyre smart glasses,2024-05-13,True,0.6369,0.394,0.0,positive,外观设计,1
RayNeo Air 2s,RayNeo,screen_projection,349,4,"Almost perfect, a few nitpicks","Compatible with Steam Deck, perfect for portable gaming. Five microphones make a huge difference in noisy environments.",compatible steam deck perfect portable gaming five microphones make huge difference noisy environments,2025-11-18,False,0.6486,0.29,0.082,positive,音频质量|设备兼容,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,Very happy with these,These pass the social acceptability test. I wear them everywhere. Love that software updates keep improving the experience months after purchase.,pass social acceptability test wear everywhere love software updates keep improving experience months purchase,2025-10-07,True,0.8442,0.349,0.0,positive,佩戴舒适|App体验|软件更新|社会接受度,4
RayNeo Air 2s,RayNeo,screen_projection,349,5,Exceeded my expectations,Comfortable on the eyes for extended work sessions. Easy to get prescription lenses fitted at my local optician. Plug and play with my Samsung phone. Just works via USB-C.,comfortable eyes extended work sessions easy get prescription lenses fitted local optician plug play samsung phone works via usbc,2024-05-08,False,0.8225,0.249,0.0,positive,佩戴舒适|处方镜片|充电方式|设备兼容,4
RayNeo Air 2s,RayNeo,screen_projection,349,5,My new favorite gadget,"The app makes it easy to manage photos and videos from the glasses. They look like normal Ray-Bans, nobody notices they're smart glasses.",app makes easy manage photos videos glasses look like normal raybans nobody notices theyre smart glasses,2025-11-09,True,0.7964,0.288,0.0,positive,相机质量|发热问题|外观设计|App体验,4
